## Mon Oct 10 06:54:44 2022
## emapper-2.1.9
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_ebxwf5mt --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_ebxwf5mt --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_ebxwf5mt/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype proteins --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
WP_136846181.1	1504822.CCNO01000015_gene1056	7.31e-117	347.0	COG0404@1|root,COG0404@2|Bacteria	2|Bacteria	E	The glycine cleavage system catalyzes the degradation of glycine	soxA	GO:0000166,GO:0001505,GO:0003674,GO:0003824,GO:0005488,GO:0005542,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005759,GO:0006082,GO:0006520,GO:0006575,GO:0006576,GO:0006725,GO:0006730,GO:0006732,GO:0006760,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0008480,GO:0009056,GO:0009063,GO:0009308,GO:0009310,GO:0009987,GO:0016054,GO:0016491,GO:0016645,GO:0019695,GO:0019752,GO:0019842,GO:0031406,GO:0031974,GO:0033218,GO:0034641,GO:0035999,GO:0036094,GO:0042133,GO:0042135,GO:0042219,GO:0042402,GO:0042426,GO:0042558,GO:0043167,GO:0043168,GO:0043177,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043436,GO:0043603,GO:0044106,GO:0044237,GO:0044238,GO:0044248,GO:0044281,GO:0044282,GO:0044422,GO:0044424,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0046395,GO:0046483,GO:0046653,GO:0046997,GO:0048037,GO:0050660,GO:0050662,GO:0051186,GO:0055114,GO:0065007,GO:0065008,GO:0070013,GO:0071704,GO:0072341,GO:0097159,GO:0097164,GO:1901052,GO:1901053,GO:1901265,GO:1901360,GO:1901363,GO:1901564,GO:1901565,GO:1901575,GO:1901605,GO:1901606	1.5.3.1,1.5.3.19,1.5.8.3,1.5.8.4,1.5.99.5,2.1.2.10	ko:K00302,ko:K00314,ko:K00315,ko:K00605,ko:K19191,ko:K22086	ko00260,ko00630,ko00670,ko00680,ko00760,ko01100,ko01110,ko01120,ko01130,ko01200,map00260,map00630,map00670,map00680,map00760,map01100,map01110,map01120,map01130,map01200	M00532	R00609,R00610,R00611,R01221,R01565,R02300,R04125,R10102	RC00022,RC00060,RC00069,RC00181,RC00183,RC00190,RC00557,RC02834	ko00000,ko00001,ko00002,ko01000	-	-	-	DAO,FAD_oxidored,FAO_M,Fer2_4,GCV_T,GCV_T_C,Pyr_redox_2
WP_136846182.1	411459.RUMOBE_00718	9.85e-192	543.0	2FFDF@1|root,347B2@2|Bacteria,1VYJJ@1239|Firmicutes,256XH@186801|Clostridia	186801|Clostridia	S	Psort location Cytoplasmic, score 8.87	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_136846183.1	903814.ELI_0270	3.3e-25	108.0	COG2508@1|root,COG2508@2|Bacteria,1VIT3@1239|Firmicutes,24VKN@186801|Clostridia	186801|Clostridia	QT	PucR C-terminal helix-turn-helix domain	-	-	-	-	-	-	-	-	-	-	-	-	HTH_30
WP_136846186.1	1384484.AEQU_0130	3.23e-74	226.0	COG3402@1|root,COG3402@2|Bacteria,2GSY6@201174|Actinobacteria,4CVS9@84998|Coriobacteriia	84998|Coriobacteriia	S	Bacterial PH domain	-	-	-	ko:K09167	-	-	-	-	ko00000	-	-	-	bPH_2
WP_136846187.1	1235794.C811_02075	1.55e-76	231.0	COG1610@1|root,COG1610@2|Bacteria,2HUVV@201174|Actinobacteria,4CVTS@84998|Coriobacteriia	84998|Coriobacteriia	S	YqeY-like protein	-	-	-	ko:K09117	-	-	-	-	ko00000	-	-	-	YqeY
WP_136846188.1	1384484.AEQU_1293	3.33e-175	496.0	COG1294@1|root,COG1294@2|Bacteria,2GMFV@201174|Actinobacteria,4CUH3@84998|Coriobacteriia	84998|Coriobacteriia	C	Cytochrome bd terminal oxidase subunit II	-	-	1.10.3.14	ko:K00426	ko00190,ko01100,ko02020,map00190,map01100,map02020	M00153	R11325	RC00061	ko00000,ko00001,ko00002,ko01000	3.D.4.3	-	-	Cyt_bd_oxida_II
WP_136846189.1	1235794.C811_00820	3.31e-291	804.0	COG1271@1|root,COG1271@2|Bacteria,2GJE4@201174|Actinobacteria,4CUKA@84998|Coriobacteriia	84998|Coriobacteriia	C	Cytochrome bd terminal oxidase subunit I	-	-	1.10.3.14	ko:K00425	ko00190,ko01100,ko02020,map00190,map01100,map02020	M00153	R11325	RC00061	ko00000,ko00001,ko00002,ko01000	3.D.4.3	-	-	Cyt_bd_oxida_I
WP_136846190.1	1121866.AUGK01000002_gene1654	5.83e-249	684.0	COG0409@1|root,COG0409@2|Bacteria,2GMHA@201174|Actinobacteria,4CUKQ@84998|Coriobacteriia	84998|Coriobacteriia	O	hydrogenase expression formation protein HypD	hypD	-	-	ko:K04654	-	-	-	-	ko00000	-	-	-	HypD
WP_136846192.1	1235794.C811_02070	0.0	1018.0	COG0068@1|root,COG0068@2|Bacteria,2GJYF@201174|Actinobacteria,4CUWZ@84998|Coriobacteriia	84998|Coriobacteriia	O	Belongs to the	hypF	-	-	ko:K04656	-	-	-	-	ko00000	-	-	-	Acylphosphatase,Sua5_yciO_yrdC,zf-HYPF
WP_136846193.1	1384484.AEQU_0115	6.72e-306	849.0	COG0166@1|root,COG0166@2|Bacteria,2HSXS@201174|Actinobacteria,4CVH8@84998|Coriobacteriia	84998|Coriobacteriia	G	Phosphoglucose isomerase	-	-	5.3.1.9	ko:K01810	ko00010,ko00030,ko00500,ko00520,ko01100,ko01110,ko01120,ko01130,ko01200,map00010,map00030,map00500,map00520,map01100,map01110,map01120,map01130,map01200	M00001,M00004,M00114	R02739,R02740,R03321	RC00376,RC00563	ko00000,ko00001,ko00002,ko01000,ko04147	-	-	-	PGI
WP_136846194.1	1235794.C811_02067	1.29e-198	566.0	COG0624@1|root,COG0624@2|Bacteria,2IDWD@201174|Actinobacteria,4CUAR@84998|Coriobacteriia	84998|Coriobacteriia	E	Dipeptidase	-	-	3.5.1.18	ko:K01439	ko00300,ko01100,ko01120,ko01230,map00300,map01100,map01120,map01230	M00016	R02734	RC00064,RC00090	ko00000,ko00001,ko00002,ko01000	-	-	-	Peptidase_M20
WP_136846195.1	1121866.AUGK01000007_gene287	2.21e-122	355.0	COG0789@1|root,COG0789@2|Bacteria,2H5GI@201174|Actinobacteria,4CVMG@84998|Coriobacteriia	84998|Coriobacteriia	K	TipAS antibiotic-recognition domain	-	-	-	-	-	-	-	-	-	-	-	-	MerR_1,TipAS
WP_136846196.1	1232436.CAPF01000050_gene1706	7.04e-105	322.0	COG3835@1|root,COG3835@2|Bacteria,2HTUB@201174|Actinobacteria,4CVHT@84998|Coriobacteriia	84998|Coriobacteriia	KT	Purine catabolism regulatory protein-like family	-	-	-	-	-	-	-	-	-	-	-	-	HTH_30,PucR
WP_136846197.1	661087.HMPREF1008_00734	7.96e-216	602.0	COG0436@1|root,COG0436@2|Bacteria,2I8Z8@201174|Actinobacteria,4CV2X@84998|Coriobacteriia	84998|Coriobacteriia	E	Beta-eliminating lyase	-	-	-	-	-	-	-	-	-	-	-	-	Aminotran_1_2
WP_136846198.1	649764.HMPREF0762_00041	6.13e-194	550.0	COG2807@1|root,COG2807@2|Bacteria,2HPRV@201174|Actinobacteria,4CVHY@84998|Coriobacteriia	84998|Coriobacteriia	P	Major Facilitator Superfamily	-	-	-	-	-	-	-	-	-	-	-	-	MFS_1
WP_136846202.1	1121866.AUGK01000007_gene353	4.61e-104	315.0	2BPAH@1|root,32I2E@2|Bacteria,2HVST@201174|Actinobacteria,4CXE0@84998|Coriobacteriia	84998|Coriobacteriia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_136846204.1	479437.Elen_2562	3.52e-164	478.0	COG0642@1|root,COG2205@2|Bacteria,2I69I@201174|Actinobacteria,4CUQ1@84998|Coriobacteriia	84998|Coriobacteriia	T	His Kinase A (phosphoacceptor) domain	-	-	2.7.13.3	ko:K07636	ko02020,map02020	M00434	-	-	ko00000,ko00001,ko00002,ko01000,ko01001,ko02022	-	-	-	HATPase_c,HisKA,sCache_like
WP_136846205.1	1384484.AEQU_2197	9.36e-102	303.0	COG0745@1|root,COG0745@2|Bacteria,2IGXT@201174|Actinobacteria,4CV7C@84998|Coriobacteriia	84998|Coriobacteriia	T	response regulator receiver	-	-	-	ko:K07658	ko02020,map02020	M00434	-	-	ko00000,ko00001,ko00002,ko02022	-	-	-	Response_reg,Trans_reg_C
WP_136846206.1	1384484.AEQU_2198	6.82e-161	460.0	COG1283@1|root,COG1283@2|Bacteria,2IAMX@201174|Actinobacteria,4CV9N@84998|Coriobacteriia	84998|Coriobacteriia	P	Na+/Pi-cotransporter	-	-	-	ko:K03324	-	-	-	-	ko00000,ko02000	2.A.58.2	-	-	Na_Pi_cotrans
WP_136846208.1	1235794.C811_02496	1.82e-156	444.0	COG0313@1|root,COG0313@2|Bacteria,2GJ9Q@201174|Actinobacteria,4CV23@84998|Coriobacteriia	84998|Coriobacteriia	H	Catalyzes the 2'-O-methylation of the ribose of cytidine 1402 (C1402) in 16S rRNA	rsmI	-	2.1.1.198	ko:K07056	-	-	-	-	ko00000,ko01000,ko03009	-	-	-	TP_methylase
WP_136846209.1	457421.CBFG_00223	1.29e-32	114.0	COG1942@1|root,COG1942@2|Bacteria,1UH6W@1239|Firmicutes,24TGR@186801|Clostridia	186801|Clostridia	S	Tautomerase enzyme	-	-	-	-	-	-	-	-	-	-	-	-	Tautomerase
WP_136846210.1	1384484.AEQU_0528	2.54e-110	320.0	COG1451@1|root,COG1451@2|Bacteria,2GMP6@201174|Actinobacteria,4CVN0@84998|Coriobacteriia	84998|Coriobacteriia	S	Protein of unknown function DUF45	-	-	-	ko:K07043	-	-	-	-	ko00000	-	-	-	DUF45
WP_136846212.1	1384484.AEQU_0414	3.16e-233	649.0	COG0436@1|root,COG0436@2|Bacteria,2GJ7R@201174|Actinobacteria,4CV9Q@84998|Coriobacteriia	84998|Coriobacteriia	E	Involved in the synthesis of meso-diaminopimelate (m-DAP or DL-DAP), required for both lysine and peptidoglycan biosynthesis. Catalyzes the direct conversion of tetrahydrodipicolinate to LL-diaminopimelate	-	-	2.6.1.83	ko:K10206	ko00300,ko01100,ko01110,ko01130,ko01230,map00300,map01100,map01110,map01130,map01230	M00527	R07613	RC00006,RC01847	ko00000,ko00001,ko00002,ko01000,ko01007	-	-	-	Aminotran_1_2
WP_136846213.1	1235794.C811_00826	4.11e-285	785.0	COG0536@1|root,COG0536@2|Bacteria,2GISB@201174|Actinobacteria,4CUD2@84998|Coriobacteriia	84998|Coriobacteriia	S	An essential GTPase which binds GTP, GDP and possibly (p)ppGpp with moderate affinity, with high nucleotide exchange rates and a fairly low GTP hydrolysis rate. Plays a role in control of the cell cycle, stress response, ribosome biogenesis and in those bacteria that undergo differentiation, in morphogenesis control	obg	-	-	ko:K03979	-	-	-	-	ko00000,ko01000,ko03009	-	-	-	DUF1967,GTP1_OBG,MMR_HSR1
WP_136846214.1	1384484.AEQU_1299	2.01e-194	552.0	COG0014@1|root,COG0014@2|Bacteria,2GISA@201174|Actinobacteria,4CUMH@84998|Coriobacteriia	84998|Coriobacteriia	E	Catalyzes the NADPH-dependent reduction of L-glutamate 5-phosphate into L-glutamate 5-semialdehyde and phosphate. The product spontaneously undergoes cyclization to form 1-pyrroline-5- carboxylate	proA	-	1.2.1.41	ko:K00147	ko00330,ko00332,ko01100,ko01110,ko01130,ko01230,map00330,map00332,map01100,map01110,map01130,map01230	M00015	R03313	RC00684	ko00000,ko00001,ko00002,ko01000	-	-	-	Aldedh
WP_136846215.1	502558.EGYY_19850	1.19e-69	214.0	COG0799@1|root,COG0799@2|Bacteria,2IKZ3@201174|Actinobacteria,4CVU7@84998|Coriobacteriia	84998|Coriobacteriia	J	Functions as a ribosomal silencing factor. Interacts with ribosomal protein L14 (rplN), blocking formation of intersubunit bridge B8. Prevents association of the 30S and 50S ribosomal subunits and the formation of functional ribosomes, thus repressing translation	rsfS	-	-	ko:K09710	-	-	-	-	ko00000,ko03009	-	-	-	RsfS
WP_136846217.1	1384484.AEQU_1290	0.0	1436.0	COG0653@1|root,COG0653@2|Bacteria,2GIRT@201174|Actinobacteria,4CV09@84998|Coriobacteriia	84998|Coriobacteriia	U	Part of the Sec protein translocase complex. Interacts with the SecYEG preprotein conducting channel. Has a central role in coupling the hydrolysis of ATP to the transfer of proteins into and across the cell membrane, serving as an ATP-driven molecular motor driving the stepwise translocation of polypeptide chains across the membrane	secA	-	-	ko:K03070	ko02024,ko03060,ko03070,map02024,map03060,map03070	M00335	-	-	ko00000,ko00001,ko00002,ko02044	3.A.5.1,3.A.5.10,3.A.5.2,3.A.5.4	-	-	SEC-C,SecA_DEAD,SecA_PP_bind,SecA_SW
WP_136846218.1	1235794.C811_00815	1.69e-128	372.0	COG3959@1|root,COG3959@2|Bacteria,2GJ6M@201174|Actinobacteria,4CU8W@84998|Coriobacteriia	84998|Coriobacteriia	G	Transketolase, thiamine diphosphate binding domain	-	-	2.2.1.1	ko:K00615	ko00030,ko00710,ko01051,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00030,map00710,map01051,map01100,map01110,map01120,map01130,map01200,map01230	M00004,M00007,M00165,M00167	R01067,R01641,R01830,R06590	RC00032,RC00226,RC00571,RC01560	ko00000,ko00001,ko00002,ko01000	-	-	-	Transketolase_N
WP_136846219.1	1121866.AUGK01000013_gene1906	2.66e-142	410.0	COG2177@1|root,COG2177@2|Bacteria,2GJMA@201174|Actinobacteria,4CU8U@84998|Coriobacteriia	84998|Coriobacteriia	D	Part of the ABC transporter FtsEX involved in cellular division	-	-	-	ko:K09811	ko02010,map02010	M00256	-	-	ko00000,ko00001,ko00002,ko02000,ko03036	3.A.1.140	-	-	FtsX
WP_136846220.1	1235794.C811_00810	6.01e-257	730.0	COG0557@1|root,COG0557@2|Bacteria,2GNSM@201174|Actinobacteria,4CUAS@84998|Coriobacteriia	84998|Coriobacteriia	J	3'-5' exoribonuclease that releases 5'-nucleoside monophosphates and is involved in maturation of structured RNAs	rnr	-	-	ko:K12573	ko03018,map03018	-	-	-	ko00000,ko00001,ko01000,ko03016,ko03019	-	-	-	OB_RNB,RNB,S1
WP_136846221.1	1384484.AEQU_1272	1.2e-288	793.0	COG0733@1|root,COG0733@2|Bacteria,2GIU3@201174|Actinobacteria,4CVHP@84998|Coriobacteriia	84998|Coriobacteriia	P	Belongs to the sodium neurotransmitter symporter (SNF) (TC 2.A.22) family	-	-	-	ko:K03308	-	-	-	-	ko00000	2.A.22.4,2.A.22.5	-	-	SNF
WP_136846222.1	1410674.JNKU01000002_gene2355	4.93e-30	110.0	COG0375@1|root,COG0375@2|Bacteria,1VEP0@1239|Firmicutes,4HS5W@91061|Bacilli	91061|Bacilli	S	Probably plays a role in a hydrogenase nickel cofactor insertion step	hypA	-	-	ko:K04651	-	-	-	-	ko00000,ko03110	-	-	-	HypA
WP_136846223.1	1121866.AUGK01000013_gene1881	2.35e-106	329.0	COG2081@1|root,COG2081@2|Bacteria,2H11G@201174|Actinobacteria,4CUHG@84998|Coriobacteriia	84998|Coriobacteriia	S	PFAM HI0933 family protein	-	-	-	ko:K07007	-	-	-	-	ko00000	-	-	-	HI0933_like
WP_136846225.1	1121866.AUGK01000014_gene2091	2.29e-101	307.0	COG1573@1|root,COG1573@2|Bacteria,2I7KC@201174|Actinobacteria,4CYP5@84998|Coriobacteriia	84998|Coriobacteriia	L	Domain of unknown function (DUF4130	-	-	-	-	-	-	-	-	-	-	-	-	DUF4130
WP_136846226.1	1235794.C811_00872	4.9e-222	630.0	COG4277@1|root,COG4277@2|Bacteria,2HUJ4@201174|Actinobacteria,4CUWA@84998|Coriobacteriia	84998|Coriobacteriia	S	Helix-hairpin-helix DNA-binding motif class 1	-	-	-	-	-	-	-	-	-	-	-	-	Radical_SAM
WP_136846227.1	1297617.JPJD01000060_gene2597	2.13e-76	246.0	COG2333@1|root,COG2333@2|Bacteria,1TS9U@1239|Firmicutes,249VR@186801|Clostridia,268TI@186813|unclassified Clostridiales	186801|Clostridia	S	Metallo-beta-lactamase superfamily	-	-	-	ko:K02238	-	M00429	-	-	ko00000,ko00002,ko02044	3.A.11.1,3.A.11.2	-	-	Ada_Zn_binding,Lactamase_B
WP_136846228.1	411471.SUBVAR_05869	4.42e-11	67.0	COG5263@1|root,COG5263@2|Bacteria,1VUTM@1239|Firmicutes,24WH4@186801|Clostridia	186801|Clostridia	S	repeat protein	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_136846229.1	479437.Elen_0093	3.14e-178	528.0	COG4907@1|root,COG4907@2|Bacteria,2HUJ8@201174|Actinobacteria,4CUWT@84998|Coriobacteriia	84998|Coriobacteriia	S	Predicted membrane protein (DUF2207)	-	-	-	-	-	-	-	-	-	-	-	-	DUF2207
WP_136846231.1	1121866.AUGK01000006_gene1017	0.0	2816.0	COG1924@1|root,COG3580@1|root,COG3581@1|root,COG1924@2|Bacteria,COG3580@2|Bacteria,COG3581@2|Bacteria,2I1VH@201174|Actinobacteria,4CUAU@84998|Coriobacteriia	84998|Coriobacteriia	I	CoA-substrate-specific enzyme activase	-	-	-	-	-	-	-	-	-	-	-	-	BcrAD_BadFG,DUF2229,HGD-D
WP_136846237.1	1235794.C811_01778	1.63e-67	208.0	COG2402@1|root,COG2402@2|Bacteria	2|Bacteria	S	Toxic component of a toxin-antitoxin (TA) module. An RNase	-	-	-	ko:K07065	-	-	-	-	ko00000	-	-	-	PIN,PIN_3
WP_136846239.1	1384484.AEQU_1309	0.0	1140.0	COG0258@1|root,COG0749@1|root,COG0258@2|Bacteria,COG0749@2|Bacteria,2GJY2@201174|Actinobacteria,4CUSF@84998|Coriobacteriia	84998|Coriobacteriia	L	In addition to polymerase activity, this DNA polymerase exhibits 5'-3' exonuclease activity	polA	-	2.7.7.7	ko:K02335	ko00230,ko00240,ko01100,ko03030,ko03410,ko03420,ko03440,map00230,map00240,map01100,map03030,map03410,map03420,map03440	-	R00375,R00376,R00377,R00378	RC02795	ko00000,ko00001,ko01000,ko03032,ko03400	-	-	-	5_3_exonuc,5_3_exonuc_N,DNA_pol_A
WP_136846240.1	1384484.AEQU_1389	4.46e-107	335.0	COG2197@1|root,COG2197@2|Bacteria,2HTEK@201174|Actinobacteria,4CVX0@84998|Coriobacteriia	84998|Coriobacteriia	KT	helix_turn_helix, Lux Regulon	-	-	-	-	-	-	-	-	-	-	-	-	GerE
WP_136846241.1	1034345.CAEM01000023_gene843	2.37e-181	525.0	COG0513@1|root,COG0513@2|Bacteria,2GIUR@201174|Actinobacteria,4CURB@84998|Coriobacteriia	84998|Coriobacteriia	L	Belongs to the DEAD box helicase family	-	-	3.6.4.13	ko:K11927	ko03018,map03018	-	-	-	ko00000,ko00001,ko01000,ko03019	-	-	-	DEAD,Helicase_C
WP_136846244.1	1235794.C811_01128	1.06e-160	462.0	COG5557@1|root,COG5557@2|Bacteria,2HUSX@201174|Actinobacteria,4CVJ6@84998|Coriobacteriia	84998|Coriobacteriia	C	Polysulphide reductase, NrfD	-	-	-	ko:K00185	-	-	-	-	ko00000	5.A.3	-	-	NrfD
WP_136846245.1	502558.EGYY_18950	6.9e-123	357.0	COG0549@1|root,COG0549@2|Bacteria,2HWQ6@201174|Actinobacteria,4CUT3@84998|Coriobacteriia	84998|Coriobacteriia	E	Belongs to the carbamate kinase family	arcC	-	2.7.2.2	ko:K00926	ko00220,ko00230,ko00910,ko01100,ko01120,ko01200,map00220,map00230,map00910,map01100,map01120,map01200	-	R00150,R01395	RC00002,RC00043,RC02803,RC02804	ko00000,ko00001,ko01000	-	-	-	AA_kinase
WP_148041108.1	1384484.AEQU_1431	1.87e-50	165.0	COG2001@1|root,COG2001@2|Bacteria,2IHUB@201174|Actinobacteria,4CW7N@84998|Coriobacteriia	84998|Coriobacteriia	K	Belongs to the MraZ family	mraZ	-	-	ko:K03925	-	-	-	-	ko00000	-	-	-	MraZ
WP_161555253.1	742818.HMPREF9451_00046	1.11e-59	195.0	COG3381@1|root,COG3381@2|Bacteria,2HUI0@201174|Actinobacteria,4CURJ@84998|Coriobacteriia	84998|Coriobacteriia	S	Nitrate reductase delta subunit	-	-	-	-	-	-	-	-	-	-	-	-	Nitrate_red_del
WP_161555255.1	502558.EGYY_18370	3.8e-30	122.0	COG3584@1|root,COG3584@2|Bacteria	2|Bacteria	T	3D domain protein	-	-	-	-	-	-	-	-	-	-	-	-	Lysozyme_like,Peptidase_C39_2,Peptidase_C70,SH3_3
WP_161555258.1	1121866.AUGK01000015_gene2020	8.27e-53	180.0	COG4478@1|root,COG4478@2|Bacteria,2IFW4@201174|Actinobacteria,4CW7Q@84998|Coriobacteriia	84998|Coriobacteriia	S	Protein of unknown function (DUF1461)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1461
WP_161555262.1	1384484.AEQU_1824	1.58e-82	263.0	COG4585@1|root,COG4585@2|Bacteria,2I9G4@201174|Actinobacteria,4CVVR@84998|Coriobacteriia	84998|Coriobacteriia	T	Histidine kinase	-	-	-	-	-	-	-	-	-	-	-	-	HisKA_3
WP_161555263.1	1410616.JHXE01000011_gene823	3.37e-37	135.0	COG1525@1|root,COG1525@2|Bacteria,1VASF@1239|Firmicutes,24G14@186801|Clostridia,3NI4V@46205|Pseudobutyrivibrio	186801|Clostridia	L	Staphylococcal nuclease homologue	nucH	-	3.1.31.1	ko:K01174	-	-	-	-	ko00000,ko01000	-	-	-	Ada_Zn_binding,SNase
WP_161555271.1	1384484.AEQU_1813	3.52e-44	150.0	COG4961@1|root,COG4961@2|Bacteria,2HTJB@201174|Actinobacteria,4CW26@84998|Coriobacteriia	84998|Coriobacteriia	U	TadE-like protein	-	-	-	-	-	-	-	-	-	-	-	-	TadE
WP_161555272.1	1121866.AUGK01000010_gene409	5e-67	219.0	COG4965@1|root,COG4965@2|Bacteria,2HT3X@201174|Actinobacteria,4CVVT@84998|Coriobacteriia	84998|Coriobacteriia	U	type II secretion system	-	-	-	ko:K12510	-	-	-	-	ko00000,ko02044	-	-	-	T2SSF
WP_161555274.1	1235794.C811_01333	7.46e-22	86.7	COG3847@1|root,COG3847@2|Bacteria,2HVDF@201174|Actinobacteria,4CWQ0@84998|Coriobacteriia	84998|Coriobacteriia	U	Flp Fap pilin component	-	-	-	-	-	-	-	-	-	-	-	-	Class_IIIsignal
WP_161555283.1	1384484.AEQU_0166	2.24e-96	286.0	COG1396@1|root,COG1396@2|Bacteria,2IF66@201174|Actinobacteria,4CVX2@84998|Coriobacteriia	84998|Coriobacteriia	K	Helix-turn-helix XRE-family like proteins	-	-	-	-	-	-	-	-	-	-	-	-	HTH_3
WP_161555289.1	479437.Elen_2369	3.09e-151	443.0	COG2108@1|root,COG2108@2|Bacteria,2HVS1@201174|Actinobacteria,4CXCR@84998|Coriobacteriia	84998|Coriobacteriia	S	4Fe-4S single cluster domain	-	-	-	-	-	-	-	-	-	-	-	-	Fer4_14,Radical_SAM
WP_161555290.1	1122927.KB895424_gene2164	1.88e-11	65.1	COG1725@1|root,COG1725@2|Bacteria,1V743@1239|Firmicutes,4HJDB@91061|Bacilli,26X3K@186822|Paenibacillaceae	91061|Bacilli	K	Transcriptional regulator	-	-	-	-	-	-	-	-	-	-	-	-	GntR
WP_161555294.1	1232436.CAPF01000043_gene329	4.36e-83	262.0	COG1476@1|root,COG1476@2|Bacteria,2IBHI@201174|Actinobacteria,4CU7Z@84998|Coriobacteriia	84998|Coriobacteriia	K	PFAM helix-turn-helix domain protein	-	-	-	-	-	-	-	-	-	-	-	-	HTH_3
WP_161555296.1	1321784.HMPREF1987_01476	4.39e-54	180.0	COG0745@1|root,COG0745@2|Bacteria,1TR8K@1239|Firmicutes,24973@186801|Clostridia,25TCZ@186804|Peptostreptococcaceae	186801|Clostridia	KT	Transcriptional regulatory protein, C terminal	-	-	-	-	-	-	-	-	-	-	-	-	Response_reg,Trans_reg_C
WP_161555299.1	1121866.AUGK01000004_gene22	5.1e-142	421.0	COG0544@1|root,COG0544@2|Bacteria,2HUHZ@201174|Actinobacteria,4CURD@84998|Coriobacteriia	84998|Coriobacteriia	O	Bacterial trigger factor protein (TF)	-	-	-	ko:K03545	-	-	-	-	ko00000	-	-	-	Trigger_C,Trigger_N
WP_161555300.1	471855.Shel_16950	5.35e-92	283.0	COG0583@1|root,COG0583@2|Bacteria,2HT49@201174|Actinobacteria,4CVM6@84998|Coriobacteriia	84998|Coriobacteriia	K	Bacterial regulatory helix-turn-helix protein, lysR family	-	-	-	-	-	-	-	-	-	-	-	-	HTH_1,LysR_substrate
WP_161555302.1	502558.EGYY_04280	6.25e-57	190.0	COG0084@1|root,COG0084@2|Bacteria,2GQ0X@201174|Actinobacteria,4CVXU@84998|Coriobacteriia	84998|Coriobacteriia	L	Hydrolase, TatD family	-	-	-	ko:K03424	-	-	-	-	ko00000,ko01000	-	-	-	TatD_DNase
WP_161555319.1	1235794.C811_02009	2.91e-79	237.0	28NY7@1|root,2ZBVG@2|Bacteria,2GRNZ@201174|Actinobacteria,4CW8T@84998|Coriobacteriia	84998|Coriobacteriia	S	Protein of unknown function (DUF2992)	-	-	-	-	-	-	-	-	-	-	-	-	DUF2992
WP_161555329.1	1384484.AEQU_0549	2.51e-204	580.0	COG1167@1|root,COG1167@2|Bacteria,2GJ5P@201174|Actinobacteria,4CVA5@84998|Coriobacteriia	84998|Coriobacteriia	K	helix_turn_helix gluconate operon transcriptional repressor	-	-	-	ko:K00375	-	-	-	-	ko00000,ko03000	-	-	-	Aminotran_1_2,GntR
WP_161555345.1	1121866.AUGK01000002_gene1454	2.14e-69	213.0	COG0589@1|root,COG0589@2|Bacteria,2IIG8@201174|Actinobacteria,4CWN2@84998|Coriobacteriia	84998|Coriobacteriia	T	Universal stress protein family	-	-	-	-	-	-	-	-	-	-	-	-	Usp
WP_161555346.1	638301.HMPREF0444_1164	3.54e-10	60.8	COG1396@1|root,COG1396@2|Bacteria,1V1K5@1239|Firmicutes,4HGGY@91061|Bacilli,27GDT@186828|Carnobacteriaceae	91061|Bacilli	K	Cupin domain	-	-	-	-	-	-	-	-	-	-	-	-	Cupin_2,HTH_3
WP_161555353.1	1235794.C811_02256	3.34e-47	162.0	29M28@1|root,307ZR@2|Bacteria,2HVRR@201174|Actinobacteria,4CXBZ@84998|Coriobacteriia	84998|Coriobacteriia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_161555354.1	1121866.AUGK01000002_gene1721	2.69e-118	340.0	COG0740@1|root,COG0740@2|Bacteria,2GKNK@201174|Actinobacteria,4CVZP@84998|Coriobacteriia	84998|Coriobacteriia	OU	Clp protease	-	-	-	-	-	-	-	-	-	-	-	-	CLP_protease
WP_161555357.1	1235794.C811_01439	2.75e-206	574.0	COG0348@1|root,COG0348@2|Bacteria,2IDAJ@201174|Actinobacteria,4CVB2@84998|Coriobacteriia	84998|Coriobacteriia	C	PFAM 4Fe-4S ferredoxin iron-sulfur binding domain protein	-	-	-	ko:K02574	-	-	-	-	ko00000	-	-	-	Fer4,Fer4_5
